"#","Nome do Produto","SKU","Categoria","Prioridade","Repostável","Status Post","Link do Produto","Link da Imagem","Legenda Instagram","Observações","Ordem de Postagem"
"1782","Chapéu WS Feltro de Lã 30X Marrom aba Formada com Fita de Feltro e Fivela de Metal","068.20.92.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/genero/masculino/chapeu-ws-la-30x-marrom-aba-formada","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_ws_la_30x_marrom_aba_formada_1782_1_913c853d90d9e76204426b78619172e0.png","","Marca: Sibu Company","625"
"1784","Chapéu WS Feltro de Lã 30X Preto aba Formada com Fita de Feltro e Fivela de Metal","068.20.90.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/genero/masculino/chapeu-ws-la-30x-preto-aba-formada","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_ws_la_30x_preto_aba_formada_1784_1_0a48fb18990ece742e35cd303f3e565b.png","","Marca: Sibu Company","626"
"1786","Chapéu WS Feltro de Lã 30X Castor aba Formada com Fita de Feltro e Fivela de Metal","068.20.91.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/genero/masculino/chapeu-ws-la-30x-castor-aba-formada","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_ws_la_30x_castor_aba_formada_1786_1_ca360d21da1f6b8694576fcbc93bb372.png","","Marca: Sibu Company","627"
"1788","Chapéu Rock Sport Feltro de Lã Gelo aba 9cm com Fita de Feltro e Fivela de Metal","179.11.99.023.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/genero/masculino/chapeu-rock-sport-la-gelo-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_la_gelo_com_fita_de_feltro_e_fivela_de_metal_1788_1_621615e5990af4aa822f546667b6f795.png","","Marca: Sibu Company","628"
"1832","Boné Bari em Tecido Preto Verão","075.00.06.022","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-preto-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_preto_verao_1832_1_a6316f5654df359004028674848f7dda.png","","Marca: San Doná","629"
"1834","Boné Bari em Tecido Branco Verão","075.00.06.023","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-branco-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_branco_verao_1834_1_bfe76a10a5e6ef27beb6ed098d19a9db.png","","Marca: San Doná","630"
"1836","Boné Bari em Tecido Azul Marinho Verão","075.00.06.024","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-azul-marinho-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_azul_marinho_verao_1836_1_95eb9ec610b28ba4dae38d0c0ee5bf0a.png","","Marca: San Doná","631"
"1838","Boné Bari em Tecido Vermelho Verão","075.00.06.026","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-vermelho-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_vermelho_verao_1838_1_2817ce8995cbb3db3df02e6ded8a58d5.png","","Marca: San Doná","632"
"1840","Boné Bari em Tecido Marfim Verão","075.00.06.027","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-marfim-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_marfim_verao_1840_1_2022cb2f7024b3273e1ebe9c39bf4586.png","","Marca: San Doná","633"
"1842","Boné Bari em Tecido Camuflado Verão","075.00.06.039","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-camuflado-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_camuflado_verao_1842_1_a8b1b88d119f2321bdcbdf3dafb3c6a3.png","","Marca: San Doná","634"
"1844","Boné Bari em Tecido Jeans Verão","075.00.06.044","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-jeans-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_jeans_verao_1844_1_45f9f881c832c65dc49b7154082d2fa1.png","","Marca: San Doná","635"
"1846","Boné Bari em Tecido Marrom Verão","075.00.06.053","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-marrom-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_marrom_verao_1846_1_243972a34dbd0ea4432b1fd43f117fd9.png","","Marca: San Doná","636"
"1848","Boné Bari em Tecido Cinza Escuro Verão","075.00.06.054","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-cinza-escuro-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_cinza_escuro_verao_1848_1_0e608c040875e2b250c9a17b0d461100.png","","Marca: San Doná","637"
"1850","Boné Bari em Tecido Cáqui Verão","075.00.06.057","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-caqui-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_caqui_verao_1850_1_5fcd80495fa0ee89e9b08a2c7e18ff39.png","","Marca: San Doná","638"
"1852","Boné Bari em Tecido Verde Militar Verão","075.00.06.091","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-verde-militar-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_verde_militar_verao_1852_1_a60a3909215455e8319459571b9ee039.png","","Marca: San Doná","639"
"1854","Boné Bari em Tecido Xadrez Cáqui e Bege Verão","075.00.06.092","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-caqui-e-bege-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_caqui_e_bege_verao_1854_1_398a4078f8202b25cf40a3533086849b.png","","Marca: San Doná","640"
"1856","Boné Bari em Tecido Listrado Bege Verão","075.00.06.099","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-listrado-bege-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_listrado_bege_verao_1856_1_3c1b094e4caf36fe22e9bea24e1724b9.png","","Marca: San Doná","641"
"1858","Boné Bari em Tecido Xadrez Cinza, Branco e Azul Verão","075.00.06.109","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-cinza-branco-e-azul-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_cinza_branco_e_azul_verao_1858_1_7b91a279a6abb666a82a00c75c3c3966.png","","Marca: San Doná","642"
"1860","Boné Bari em Tecido Xadrez Bege, Marrom, Laranja, Amarelo e Verde Inverno","075.00.06.116","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-bege-marrom-laranja-amarelo-e-verde-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_bege_marrom_laranja_amarelo_e_verde_inverno_1860_1_dbb44f3def5bcdac581955ae5619bf8e.png","","Marca: San Doná","643"
"1862","Boné Bari em Tecido Xadrez Preto, Bege, Marrom e Verde Verão","075.00.06.120","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-preto-bege-marrom-e-verde-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_preto_bege_marrom_e_verde_verao_1862_1_1c2a703e8a68120b654f5411779144bc.png","","Marca: San Doná","644"
"1864","Boné Bari em Tecido Rosa Alto Relevo Meia-estação","075.00.06.141","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-rosa-alto-relevo-meia-estacao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_rosa_alto_relevo_meia_estacao_1864_1_cb879b2ff9a27b3705dd5b56ec174238.png","","Marca: San Doná","645"
"1866","Boné Bari em Tecido Zig-Zag Bege e Cáqui Verão","075.00.06.142","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-zig-zag-bege-e-caqui-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_zig_zag_bege_e_caqui_verao_1866_1_cb15f934fcab3d795d94b65532aba7de.png","","Marca: San Doná","646"
"1868","Boné Bari em Tecido Xadrez Médio Branco e Preto Verão","075.00.06.143","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-medio-branco-e-preto-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_medio_branco_e_preto_verao_1868_1_9952df085f82f2905c8968a821e86ce5.png","","Marca: San Doná","647"
"1870","Boné Bari em Tecido Xadrez Preto, Bege e Grafite Verão","075.00.06.144","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-preto-bege-e-grafite-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_preto_bege_e_grafite_verao_1870_1_4140b8b2b844c447127fe294329fb137.png","","Marca: San Doná","648"
"1872","Boné Bari em Tecido Xadrez Rosa, Marfim e Bege Verão","075.00.06.145","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-rosa-marfim-e-bege-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_rosa_marfim_e_bege_verao_1872_1_4362a793b72b8c24ba0959f57e42cbe1.png","","Marca: San Doná","649"
"1874","Boné Bari em Tecido Xadrez Cinza, Lilás, Preto e Branco Verão","075.00.06.146","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-cinza-lilas-preto-e-branco-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_cinza_lilas_preto_e_branco_verao_1874_1_4f818b4644501aa0cf6ee20ea776eb7e.png","","Marca: San Doná","650"
"1876","Boné Bari em Tecido Xadrez Marrom, Bege e Laranja Verão","075.00.06.147","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-marrom-bege-e-laranja-verao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_marrom_bege_e_laranja_verao_1876_1_d14e9857659c0b23599d761003320d68.png","","Marca: San Doná","651"
"1878","Boné Bari em Tecido Azul Marinho Poá Colorido Inverno","075.00.06.153","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-azul-marinho-poa-colorido-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_azul_marinho_poa_colorido_inverno_1878_1_6dc886446d8e7e7be7947f16e8ead356.png","","Marca: San Doná","652"
"1880","Boné Bari em Tecido Verde Poá Colorido Inverno","075.00.06.154","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-verde-poa-colorido-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_verde_poa_colorido_inverno_1880_1_178b792550c93de69e6cb9c7a68d5923.png","","Marca: San Doná","653"
"1882","Boné Bari em Tecido Vinho Poá Colorido Inverno","075.00.06.155","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-vinho-poa-colorido-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_vinho_poa_colorido_inverno_1882_1_c45b9650d508b71c331b3af09e1e8d05.png","","Marca: San Doná","654"
"1884","Boné Bari em Tecido Xadrez Branco, Preto e Vinho Meia-estação","075.00.06.185","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-xadrez-branco-preto-e-vinho-meia-estacao","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_xadrez_branco_preto_e_vinho_meia_estacao_1884_1_f8d53fc18487b4931c45a90e08ac759a.png","","Marca: San Doná","655"
"1886","Boné Bari em Tecido Veludo Preto Inverno","075.00.06.722","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-veludo-preto-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_veludo_preto_inverno_1886_1_e59112da958e46f362ca8275c221c45e.png","","Marca: San Doná","656"
"1888","Boné Bari em Tecido Veludo Azul Marinho Inverno","075.00.06.724","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-veludo-azul-marinho-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_veludo_azul_marinho_inverno_1888_1_b9bb4be11ec37043b27ba3e0ca84ef16.png","","Marca: San Doná","657"
"1890","Boné Bari em Tecido Veludo Verde Inverno","075.00.06.725","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-veludo-verde-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_veludo_verde_inverno_1890_1_d2a0f1645cbb6d9b4aee0385fa1dee4c.png","","Marca: San Doná","658"
"1892","Boné Bari em Tecido Veludo Bordô Inverno","075.00.06.745","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-veludo-bordo-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_veludo_bordo_inverno_1892_1_b770ee7d9dd2038154d15319a9c79009.png","","Marca: San Doná","659"
"1894","Boné Bari em Tecido Veludo Cinza Inverno","075.00.06.746","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-veludo-cinza-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_veludo_cinza_inverno_1894_1_f7eb5353d2c19c7e8d6147f3d4b7ff1f.png","","Marca: San Doná","660"
"1896","Boné Bari em Tecido Veludo Marrom Inverno","075.00.06.747","Boné","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/masculinas/bone-bari-em-tecido-veludo-marrom-inverno","https://images.tcdn.com.br/img/img_prod/1063786/bone_bari_em_tecido_veludo_marrom_inverno_1896_1_9980a1e611c4b7af98bd521601072d99.png","","Marca: San Doná","661"
"1898","Chapéu Country Jeans","031.05.06.044","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-jeans","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_jeans_1898_1_3151b613f5cc7d12df0079a51da154c4.png","","Marca: Sibu Company","662"
"1900","Chapéu Country Jeans com Glitter Champagne","031.05.06.902","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-jeans-com-glitter-champagne","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_jeans_com_glitter_champagne_1900_1_f18f1f0d4e7f4a04da39e8776c0073cb.png","","Marca: Sibu Company","663"
"1902","Chapéu Country Jeans com Glitter Dourado","031.05.06.903","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-jeans-com-glitter-dourado","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_jeans_com_glitter_dourado_1902_1_4c92b06e73126b1668842960375dd933.png","","Marca: Sibu Company","664"
"1904","Chapéu Country Jeans com Glitter Prata","031.05.06.901","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-jeans-com-glitter-prata","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_jeans_com_glitter_prata_1904_1_f2d2c19d93f7f382a08d137e5967bf70.png","","Marca: Sibu Company","665"
"1906","Chapéu Country Glam Feltro de Lã Castor","346.20.91.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-feltro-de-la-castor-com-strass-na-aba","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_feltro_de_la_castor_com_strass_na_aba_1906_1_6fcd7aafb4a43b8636edf210ac84d686.png","","Marca: Sibu Company","666"
"1908","Chapéu Country Glam Feltro de Lã Gelo","346.20.99.16.023","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-feltro-de-la-gelo-com-strass-na-aba","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_feltro_de_la_gelo_com_strass_na_aba_1908_1_7ccb7dff23e097f612406c0790a453cb.png","","Marca: Sibu Company","667"
"1910","Chapéu Country Glam Feltro de Lã Marrom","346.20.92.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-feltro-de-la-marrom-com-strass-na-aba","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_feltro_de_la_marrom_com_strass_na_aba_1910_1_cfd430ce9ad93ba8110e2789a03b7052.png","","Marca: Sibu Company","668"
"1912","Chapéu Country Glam Feltro de Lã Preto","346.20.90.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-feltro-de-la-preto-com-strass-na-aba","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_feltro_de_la_preto_com_strass_na_aba_1912_1_7608ca47f9d002e1b64757ddc21d6db5.png","","Marca: Sibu Company","669"
"1914","Boina Belamina em Tecido Preto Verão","067.00.06.022","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-belamina-em-tecido-preto-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_belamina_em_tecido_preto_verao_1914_1_00b7f6446696dee2903747cfbc765776.png","","Marca: San Doná","670"
"1916","Boina Belamina em Tecido Marrom Verão","067.00.06.053","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-belamina-em-tecido-marrom-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_belamina_em_tecido_marrom_verao_1916_1_51e6f1d1f5d51096107171a1809d6682.png","","Marca: San Doná","671"
"1918","Boina Belamina em Tecido Xadrez Preto, Bege, Marrom e Verde Verão","067.00.06.120","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-belamina-em-tecido-xadrez-preto-bege-marrom-e-verde-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_belamina_em_tecido_xadrez_preto_bege_marrom_e_verde_verao_1918_1_294b901f8e157ee480cdab0fc3507d28.png","","Marca: San Doná","672"
"1920","Boina Belamina em Tecido Xadrez Cinza, Lilás, Preto e Branco Verão","067.00.06.146","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-belamina-em-tecido-xadrez-cinza-lilas-preto-e-branco-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_belamina_em_tecido_xadrez_cinza_lilas_preto_e_branco_verao_1920_1_a5e91e9c1a64463303d3a65459be474b.png","","Marca: San Doná","673"
"1922","Boina Belamina em Tecido Xadrez Marrom, Bege e Laranja Verão","067.00.06.147","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-belamina-em-tecido-xadrez-marrom-bege-e-laranja-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_belamina_em_tecido_xadrez_marrom_bege_e_laranja_verao_1922_1_cb5a43a0c0db3625a6a1539a5318045e.png","","Marca: San Doná","674"
"1924","Boina Belamina em Tecido Xadrez Branco, Preto e Vinho Meia-estação","067.00.06.185","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-belamina-em-tecido-xadrez-branco-preto-e-vinho-meia-estacao","https://images.tcdn.com.br/img/img_prod/1063786/boina_belamina_em_tecido_xadrez_branco_preto_e_vinho_meia_estacao_1924_1_161bd7c4b2a50d806852a9df7522e8ee.png","","Marca: San Doná","675"
"1926","Boina Caprina em Tecido Branco Verão","064.00.06.023","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-caprina-em-tecido-branco-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_caprina_em_tecido_branco_verao_1926_1_86ff46afb1fd9a6ec5d36200ed30efe0.png","","Marca: San Doná","676"
"1928","Boina Caprina em Tecido Xadrez Rosa, Marfim e Bege Verão","064.00.06.145","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-caprina-em-tecido-xadrez-rosa-marfim-e-bege-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_caprina_em_tecido_xadrez_rosa_marfim_e_bege_verao_1928_1_86d1dcd1658adc29b44ae9d8ca769d48.png","","Marca: San Doná","677"
"1930","Boina Caprina em Tecido Xadrez Cinza, Lilás, Preto e Branco Verão","064.00.06.146","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/copia-boina-caprina-em-tecido-xadrez-cinza-lilas-preto-e-branco-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_caprina_em_tecido_xadrez_cinza_lilas_preto_e_branco_verao_1930_1_fcee8921e3094884d38d3fc14bc18c7c.png","","Marca: San Doná","678"
"1932","Boina Caprina em Tecido Veludo Preto Inverno","064.00.06.722","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-caprina-em-tecido-veludo-preto-inverno","https://images.tcdn.com.br/img/img_prod/1063786/boina_caprina_em_tecido_veludo_preto_inverno_1932_1_b149d0aa076c1682d31b53871aefab57.png","","Marca: San Doná","679"
"1934","Boina Caprina em Tecido Veludo Bordô Inverno","064.00.06.745","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-caprina-em-tecido-veludo-bordo-inverno","https://images.tcdn.com.br/img/img_prod/1063786/boina_caprina_em_tecido_veludo_bordo_inverno_1934_1_b233043eca60a4dc7efac9e2b2f0d2b3.png","","Marca: San Doná","680"
"1936","Boina Caprina em Tecido Veludo Cinza Inverno","064.00.06.746","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-caprina-em-tecido-veludo-cinza-inverno","https://images.tcdn.com.br/img/img_prod/1063786/boina_caprina_em_tecido_veludo_cinza_inverno_1936_1_3222bdfb8fb182195ea6b7df54ec0c3b.png","","Marca: San Doná","681"
"1938","Boina Marieta em Tecido Branco Verão","068.00.06.023","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-marieta-em-tecido-branco-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_marieta_em_tecido_branco_verao_1938_1_35dd2743c1b19b03211c7aaa0717a9ed.png","","Marca: San Doná","682"
"1940","Boina Marieta em Tecido Vermelho Verão","068.00.06.026","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-marieta-em-tecido-vermelho-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_marieta_em_tecido_vermelho_verao_1940_1_e72493799a183926d7b9ad2cfff70efd.png","","Marca: San Doná","683"
"1942","Boina Marieta em Tecido Cinza Escuro Verão","068.00.06.054","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-marieta-em-tecido-cinza-escuro-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_marieta_em_tecido_cinza_escuro_verao_1942_1_72754c6073ce414c3c31b5df43ed12b0.png","","Marca: San Doná","684"
"1944","Boina Marieta em Tecido Cáqui Verão","068.00.06.057","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-marieta-em-tecido-caqui-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_marieta_em_tecido_caqui_verao_1944_1_3435e5c9b16e26a726dfdbc5e9d90e8b.png","","Marca: San Doná","685"
"1946","Boina Marieta em Tecido Xadrez Marrom, Bege e Laranja Verão","068.00.06.147","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-marieta-em-tecido-xadrez-marrom-bege-e-laranja-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_marieta_em_tecido_xadrez_marrom_bege_e_laranja_verao_1946_1_3f15ad41901f8db570b763d798801c2a.png","","Marca: San Doná","686"
"1948","Boina Marieta em Tecido Veludo Xadrez Tartan Chumbo Inverno","068.00.06.749","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-marieta-em-tecido-veludo-xadrez-tartan-chumbo-inverno","https://images.tcdn.com.br/img/img_prod/1063786/boina_marieta_em_tecido_veludo_xadrez_tartan_chumbo_inverno_1948_1_365e58abc944a6076e6a3e8e00813de3.png","","Marca: San Doná","687"
"1950","Boina Nina em Tecido Cinza Escuro Verão","063.00.06.054","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-nina-em-tecido-cinza-escuro-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_nina_em_tecido_cinza_escuro_verao_1950_1_5edf109968b7bde7c9a35212950ce870.png","","Marca: San Doná","688"
"1952","Boina Nina em Tecido Xadrez Cáqui e Bege Verão","063.00.06.092","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-nina-em-tecido-xadrez-caqui-e-bege-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_nina_em_tecido_xadrez_caqui_e_bege_verao_1952_1_c112707d38325e64131a211d3f4bf371.png","","Marca: San Doná","689"
"1954","Boina Nina em Tecido Listrado Bege Verão","063.00.06.099","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-nina-em-tecido-listrado-bege-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_nina_em_tecido_listrado_bege_verao_1954_1_991ef934e7b1dfb92ed47427b9b0e71d.png","","Marca: San Doná","690"
"1956","Boina Nina em Tecido Xadrez Marrom, Bege, Amarelo e Vermelho Verão","063.00.06.113","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-nina-em-tecido-xadrez-tartan-marrom-bege-amarelo-e-vermelho-verao","https://images.tcdn.com.br/img/img_prod/1063786/boina_nina_em_tecido_xadrez_marrom_bege_amarelo_e_vermelho_verao_1956_1_ab969d3c02c871f497ac7bae4ddcfb22.png","","Marca: San Doná","691"
"1958","Boina Nina em Tecido Rosa Alto Relevo Meia-estação","063.00.06.141","Boina","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/boinas/femininas/boina-nina-em-tecido-rosa-relevo-meia-estacao","https://images.tcdn.com.br/img/img_prod/1063786/boina_nina_em_tecido_rosa_alto_relevo_meia_estacao_1958_1_389fe26fd9ef9ced73166c6384e8a799.png","","Marca: San Doná","692"
